player,match,opponent_move,response,probability
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,lob,0.278
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,net shot,0.389
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,push,0.111
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,return net,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,drive,1.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,rush,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,cross-court net shot,0.036
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,defensive return drive,0.036
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,defensive return lob,0.071
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,drive,0.071
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,net shot,0.036
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,return net,0.75
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,smash,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,return net,1.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,wrist smash,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,drive,0.25
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,return net,0.75
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,back-court drive,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,back-court drive,0.045
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,clear,0.227
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,drop,0.318
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,smash,0.409
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,clear,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,lob,0.4
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,net shot,0.3
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,push,0.3
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,cross-court net shot,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,return net,0.5
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,rush,0.25
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,smash,0.25
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return drive,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,smash,1.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,defensive return lob,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,drive,0.636
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,net shot,0.091
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,push,0.091
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,return net,0.182
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drive,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,cross-court net shot,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,driven flight,0.333
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,net shot,0.333
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,push,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,rush,0.333
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,driven flight,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,back-court drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,clear,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,cross-court net shot,0.152
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,defensive return drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,defensive return lob,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,drive,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,driven flight,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,drop,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,lob,0.239
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,net shot,0.543
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,push,0.065
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,return net,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,rush,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,drop,wrist smash,0.0
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,lob,back-court drive,0.027
LEE Cheuk Yiu,Ng_Ka_Long_Angus_Lee_Cheuk_Yiu_YONEX_Thailand_Open_2021_QuarterFinals,lob,clear,0.247
